naics_code,safegraph_place_id,location_name,street_address,city,region,postal_code,country,phone,latitude,longitude
451211,sg:fc30791708c4459493104da3b88116c7,Unicorn One Used Books,8028 Grand River Rd,Brighton,MI,48114,US,18102279894,42.557423,-83.794603
451211,sg:03bda15d17074a5aa68d034c17d73a80,MBaxi,55 E Long Lake Rd Ste 461,Troy,MI,48085,US,12484987133,42.593197,-83.147676
311811,sg:d14f083c0f6745e7ab42ac4489985fa2,Nothing Bundt Cakes,3074 Walton Blvd,Rochester Hills,MI,48309,US,12483196901,42.682936,-83.195597
311811,sg:6eb1b057eb7a46ab8b1f1b2fe0775ffc,Sweetheart Bakery,19200 Kelly Rd,Harper Woods,MI,48225,US,13138396330,42.436042,-82.95142
451211,sg:ae44a5ff65994b44a3d97fce0b0463a5,Wargames North,313 N Mitchell St,Cadillac,MI,49601,US,12317752522,44.252473,-85.401627
451211,sg:c63eb8c839194526ae1386095f95820c,The Family Bookshelf,1511 N Abbe Rd,Fairview,MI,48621,US,19898485400,44.725205,-84.05094
712110,sg:4f7f3895aec04b238375d3df984b4778,Crystal Falls Museum Society,17 N 4th St,Crystal Falls,MI,49920,US,,46.097219,-88.332355
445291,sg:087d549c5f53409a8eb22701527c9dff,Mrs. Fields Gifts,18900 Michigan Ave Ste N107,Dearborn,MI,48126,US,,42.317937,-83.222582
311811,sg:8cbff67dd47646018a4bfe4c46d3753b,Continental Pastries,928 Columbia Ave W Ste A,Battle Creek,MI,49015,US,12699687136,42.298095,-85.21722
311811,sg:26299541b46a41de8a34528a378d2e03,Tom's Hometown Bakery,476 E Division St,Sparta,MI,49345,US,16168874090,43.160316,-85.698241
451211,sg:4ea3eb1b608642cbaed26b55840ea5e9,Totem Books,620 W Court St,Flint,MI,48503,US,18104076402,43.00964,-83.694772
451211,sg:3b2854210e1b4e0bb8036c5f8f1946f9,Schuler Books & Music,1982 W Grand River Ave,Okemos,MI,48864,US,15173498840,42.724597,-84.417926
311811,sg:60fd14b364d64f03b2369aca8e61a1e5,Petit 4 Pastry,1600 Woodside Ave,Essexville,MI,48732,US,19898910735,43.615633,-83.839406
311811,sg:d8a81829f1774c21a2998583be0ae5c0,Happy Endings,1322 Peck St,Muskegon,MI,49441,US,12317265637,43.228328,-86.243924
451211,sg:373da45bf69e4a4a8ac0b9ea7ec9d5a3,Qualified Abatement Services,1735 E McNichols Rd,Detroit,MI,48203,US,13137334144,42.418553,-83.085288
512131,sg:43fe0e20a7b94947b1fc941940910ac5,NCG Cinemas,6540 Cinema Dr,Midland,MI,48642,US,,43.656836,-84.233096
512131,sg:fda08c20b5b64f9ab7c6c7080866ee6b,Teaser,2545 S Grand Traverse St,Flint,MI,48503,US,18102388683,42.997457,-83.683213
712110,sg:5512030da0924f67a4b4f3fde8c1aa83,Michigan Flywheelers Museum,64958 M43 Hwy,South Haven,MI,49090,US,12696392010,42.333873,-86.176071
311811,sg:a16ddd9f00344ffa89689199677d96d3,The Only Cannoli,1925 Lakeshore Dr,Muskegon,MI,49441,US,12313353095,43.215933,-86.290991
311811,sg:776d40b12abf441d9f18c19c8698ea36,Sweet & Sweeter,4059 17 Mile Rd,Sterling Heights,MI,48310,US,15869779338,42.579694,-83.069367
512131,sg:c518f1496b374ab4afa6ae1f360d2ee4,Sun Theatre,150 W Grand River Ave,Williamston,MI,48895,US,15176551850,42.689252,-84.284311
451211,sg:ebb4eb10e76d4046b9e7116bbe75d2af,Happy Owl Bookshop,358 River St,Manistee,MI,49660,US,12318874411,44.248188,-86.321631
311811,sg:617760a9d95045329ed3d0dc450da1a0,The Place For Cake,2187 W Lake Rd,Clio,MI,48420,US,18106408234,43.20616,-83.722214
311811,sg:8deebff8a2b543e58701f7b6d6c7ac70,A Serendipity Cakery,18100 Fort St,Riverview,MI,48193,US,17349256238,42.176053,-83.19052
712110,sg:ee0db0e8be9f45dc9e2f98ab35791694,Troy Museum And Historic Village,60 W Wattles Rd,Troy,MI,48098,US,12485243570,42.577747,-83.149647
451211,sg:08175f9fe7724b9a960f06ec6bcb64ab,Literati Bookstore,124 E Washington St,Ann Arbor,MI,48104,US,17345855567,42.280298,-83.747495
512131,sg:aad1a5065cdf4ed891933f4dc8a38ebf,Bay City 10 GDX,4101 Wilder Rd Ste R703,Bay City,MI,48706,US,19896863456,43.628018,-83.891599
512131,sg:bee70f6c9f1d43b8b3ddb9b331db98e5,The Henry Ford's Giant Screen Experience,20900 Oakwood Blvd,Dearborn,MI,48124,US,,42.302006,-83.233915
451211,sg:16c82a98af5e431883609aad828df8b1,Sports Illustrated,Detroit Metro Airport,Detroit,MI,48242,US,17342376887,42.216167,-83.355394
512131,sg:da4a9e6539654ed785e007daabb4db18,Tycoon's Executive Club,12210 E 8 Mile Rd,Detroit,MI,48205,US,13133720660,42.448697,-83.001272
451211,sg:7650e874131542a9b15b2f7d74c60379,Pollington Machine Tool Inc,20669 30th Ave,Marion,MI,49665,US,12317432003,44.112486,-85.148223
451211,sg:3f935cacc27e4610bfce44839935d1bd,Usa Today Travel Zone,1 Detroit Metro Airport,Detroit,MI,48242,US,17342291603,42.216157,-83.355372
311811,sg:bbdb55f94a84474e878d9274cdb43895,Patisserie Parmentier,40001 Grand River Ave,Novi,MI,48375,US,12484734511,42.47279,-83.441406
311811,sg:a19455b79ab444259d19aa941ee49621,Warren Bakery & Market,16010 W Warren Ave,Detroit,MI,48228,US,13135812222,42.343857,-83.201471
712110,sg:3729235393864e47be17a4c1c33c1b00,Grand Rapids Art Museum,101 Monroe Center St NW,Grand Rapids,MI,49503,US,,42.965019,-85.670889
451211,sg:7a6256e76ce04b21bb9ba4961376052e,Purple Tree Books,334 N Main St,Cheboygan,MI,49721,US,,45.645777,-84.475427
512131,sg:f5afb4d31ab04be79677441eaee1f3de,Charmed Gentleman Club,403 S Dix St,Detroit,MI,48217,US,13133270305,42.293968,-83.15321
311811,sg:7ae6d42cfdce4f2d828b88775d2d2c80,Sweets From Eden,12197 Conant St,Detroit,MI,48212,US,12482917367,42.408557,-83.057166
451211,sg:93841be19eb341a9b32179182e1cc420,Brilliant Books,118 E Front St,Traverse City,MI,49684,US,12319462665,44.763926,-85.622865
512131,sg:ed81a2023b5f4cee9cfb264ff1dfb4d2,Chapeau Vert,16550 Telegraph Rd,Detroit,MI,48219,US,,42.410379,-83.276376
512131,sg:8b2d996d7b044326bbf544a1bae4254a,Kerrytown Concert House,415 N 4th Ave,Ann Arbor,MI,48104,US,17347692999,42.284528,-83.747358
712110,sg:4c895b3ee9e64671b42d2930f458e007,Wills Sainte Claire Museum,2408 Wills St,Marysville,MI,48040,US,18103885050,42.885982,-82.484138
512131,sg:a8019578d56b49b8adec1ae0aa575535,The Pantheion Club,12900 Michigan Ave,Dearborn,MI,48126,US,13135849110,42.324427,-83.169103
445291,sg:012cd5ec1ad74916bccfaea46acddd5c,Mrs. Fields Gifts,22729 Pontiac Trl,South Lyon,MI,48178,US,12482786630,42.448581,-83.650991
311811,sg:9c022727238a4ce394a633e8ea3bb7d4,The Bakery,22 N Camp 10 Rd,Mio,MI,48647,US,19898263099,44.681906,-84.180616
311811,sg:d16f5cea522d4178aef356ea3fb7d50c,Bit of Swiss Pastry Shop,4333 Ridge Rd,Stevensville,MI,49127,US,12694291661,42.039183,-86.522899
512131,sg:c9d1c839f860446e92df1e1ead91529a,Detroit Public Theatre,3711 Woodward Ave,Detroit,MI,48201,US,13135765111,42.348906,-83.059358
712110,sg:2223e210c88a4245960a502992d0efb5,Jim Crow Museum Of Racist Memorabilia,420 Oak St # 257,Big Rapids,MI,49307,US,12315915873,43.691236,-85.478846
712110,sg:de31bfb7ea1547fdbc79dae499d6881b,Averill Museum,7144 Headley St SE,Ada,MI,49301,US,16166769346,42.956854,-85.492037
712110,sg:9809fb892c65489caf792a7d5685048a,Hubbard Memorial Museum,317 Hanover St # 463,Concord,MI,49237,US,15175248891,42.177256,-84.640444
311811,sg:9a918ae482144317949918e50125dad5,Sweet Heather Anne,920 N Main St,Ann Arbor,MI,48104,US,17349132025,42.289522,-83.746838
512131,sg:fd865913c1594b0195617c2cb15e596d,The Fourth Wall,218 S Mechanic St,Jackson,MI,49201,US,15173155395,42.246216,-84.406093
512131,sg:dbcbc03f0c1145da98b8fed76d9de8c5,Mark Ridley's Comedy Castle,310 S Troy St,Royal Oak,MI,48067,US,12485429900,42.487789,-83.142009
512131,sg:0afc4cc184a04b018158400d30a2c105,Men's Club,1511 E Atherton Rd,Flint,MI,48507,US,18107424200,42.989591,-83.651718
512131,sg:4e6341804da24e40a40cbe8be3fad333,Dream Girls Detroit,980 John a Papalas Dr,Lincoln Park,MI,48146,US,13133888400,42.264904,-83.176241
311811,sg:f59ead32fc0e45409a1b38145bf57fe2,Pickles & Rye Deli,6724 Orchard Lake Rd,West Bloomfield,MI,48322,US,12487373890,42.53973,-83.362471
451211,sg:9c56fc5a077045f99b611337775149a6,Chaldean News,30095 Northwestern Hwy Ste 102,Farmington Hills,MI,48334,US,12485791989,42.507656,-83.321868
512131,sg:65fef60ed25446e3bdfa066976325b74,Deja Vu,31 N Washington St,Ypsilanti,MI,48197,US,17344872110,42.242074,-83.614916
311811,sg:ee350812d377448fa1473a0b8ae31990,Russo Bakery,35160 Forton Ct,Clinton Township,MI,48035,US,15867917320,42.556303,-82.880889
311811,sg:77cf7c4dc8914f56b3a056c049345670,Sugar Me Sweet,102 W Main St,Gaylord,MI,49735,US,,45.027587,-84.674167
451211,sg:e706cc7c9ffc4965b2852c104b4d6575,Aperture Content Marketing,25900 Greenfield Rd Ste 402,Oak Park,MI,48237,US,,42.480329,-83.200561
451211,sg:538537934fd84410a46d6e71e182ca28,Top Comics,516 E Eighth St,Traverse City,MI,49686,US,,44.759189,-85.612717
712110,sg:bed747c7c2ed4120b8199716a8ec74c8,Dexter Area Historical Society And Museum,3443 Inverness St,Dexter,MI,48130,US,17344262519,42.333992,-83.880084
512131,sg:b94c12d3674b4cbc9a26a45fd9b29b95,Michigan Lottery Ampitheater Freedom Hill,14900 Metropolitan Pkwy,Sterling Heights,MI,48312,US,15862689700,42.566475,-82.975789
712110,sg:13311e564bc7469e9e9e906c0efbb4c5,Sandcastles A Lake Michigan Children's Museum,129 E Ludington Ave,Ludington,MI,49431,US,12312339326,43.955884,-86.446731
712110,sg:e0dc64c3c5eb4b6d85733b96db9891cd,American Museum Of Magic & Lund Library,422 E Michigan Ave,Marshall,MI,49068,US,12697817570,42.27229,-84.958353
451211,sg:a2668b845daa40428e0f5a637eb78a9f,Coy's Comics,3220 Bay Rd,Saginaw,MI,48603,US,,43.453872,-83.974858
512131,sg:cef6603677554dd4be31267061dffea7,Circle Theatre,1703 Robinson Rd SE,Grand Rapids,MI,49506,US,16164566656,42.959008,-85.626944
451211,sg:10609ac8dfed40b3afedb11c16e5e056,Time Travelers,3277 12 Mile Rd,Berkley,MI,48072,US,12486584961,42.50278,-83.192202
712110,sg:4ad9c7f48bba4d63bf634ffab6c75bf9,Detour Passage Historical Museum,Elizabeth St,De Tour Village,MI,49725,US,19062973231,45.992527,-83.899178
712110,sg:c698bb2600c14c4f80167b159bd16f0f,Galesburg Historical Society And Museum,190 E Michigan Ave,Galesburg,MI,49053,US,12696659011,42.288416,-85.413432
311811,sg:2fef8b8f741c42c584e0e647b03308d7,Max & Emily's Classic Cheese Cakes,1013 N Fancher Ave,Mount Pleasant,MI,48858,US,19897731786,43.613392,-84.772612
712110,sg:c2c82b7e371447129e7ac2f4b20597ae,Beaver Island Marine Museum,38105 Michigan Ave,Beaver Island,MI,49782,US,12314482479,45.746027,-85.507973
311811,sg:cce1e89e65264b7f98c52944f5c4ab9f,House of Pies,4577 N Us-31,Alanson,MI,49706,US,12313476525,45.415567,-84.865639
512131,sg:3d2a635020234ee992633c35d54e6f7f,King Of Diamonds Gentlemens Club,141 W 8 Mile Rd,Detroit,MI,48203,US,,42.446683,-83.104991
451211,sg:46ad48c2b5a64685b41856ba3fb8a4a3,Guardsman,4999 36th St SE,Grand Rapids,MI,49512,US,16169402900,42.899627,-85.543773
451211,sg:2295c2cbe97541ae81e34f2415bf3a93,Spirit Dreams,1430 Lake Dr SE,Grand Rapids,MI,49506,US,16164569889,42.95665,-85.634165
311811,sg:2e52ea0995c24134a5a37fea6f2216b3,Holsum Bread,2100 Enterprise St,Jackson,MI,49203,US,,42.23648,-84.377549
311811,sg:33ea59b5b23f4467837d9130686692cd,Aunt Millie's Bakery Outlet,5331 W Michigan Ave,Ypsilanti,MI,48197,US,17345281475,42.210313,-83.675141
451211,sg:6eb3cc15045d4fdfaa906b3d28847ab9,Kregel Parable Christian Store,4014 Chicago Dr SW,Grandville,MI,49418,US,,42.90917,-85.763531
512131,sg:95804ff905d043439791a881b2d7d002,Emagine Entertainment,15251 23 Mile Rd,Macomb,MI,48042,US,15863723456,42.673272,-82.974348
451211,sg:6717c8c254e844a09c1c6c92f7be5877,Uptown Book Store,16401 W 8 Mile Rd,Detroit,MI,48235,US,13138360647,42.444192,-83.210468
451211,sg:9d955a16f859473e8450d13299339cf1,Dawn Treader Book Shop,514 E Liberty St,Ann Arbor,MI,48104,US,17348876884,42.279074,-83.74251
712110,sg:2e79632a076c4dfcbb18d5139bb1c325,Conklin Reed Organ And History Museum,101 Fairview St,Hanover,MI,49241,US,15175638927,42.102392,-84.547569
311811,sg:7b8753d762924fe48fa8311f6805b065,Good Cakes and Bakes,19363 Livernois Ave,Detroit,MI,48221,US,13134689915,42.434411,-83.141941
311811,sg:9bdb5f911d0a4cae8dd9221b9c1049a3,Nothing Bundt Cakes,14924 Hall Rd,Sterling Heights,MI,48313,US,15868843666,42.626605,-82.97757
311811,sg:a36812bddbbd4ef9842137ba130ddb45,Oven Fresh Bakery,3121 Keystone Rd N,Traverse City,MI,49686,US,12319290922,44.731633,-85.609216
712110,sg:8b67e6c65a854250bf11c3247955a280,Saugatuck Douglas Historical Society Museum,130 Center St,Douglas,MI,49406,US,,42.644004,-86.203683
311811,sg:e7e75a997d684963bb517203e2241bf2,Achatz Pies of Oxford,960 N Lapeer Rd,Oxford,MI,48371,US,12486284010,42.841505,-83.272693
512131,sg:59197ad416134147946e6f110d51fae7,GQT Krafft 8,2725 Krafft Rd,Port Huron,MI,48060,US,18109848356,43.024163,-82.451862
451211,sg:2217e5c813a3421bbed12bd93e8ebdfc,Cashman's Comics,1018 S Madison Ave,Bay City,MI,48708,US,19898951113,43.580624,-83.885906
451211,sg:0ad8ea14e69742f8b7dc102dfaedc124,LoveBook,101 Sth Main St Ste 100,Rochester,MI,48307,US,,42.677038,-83.134102
311811,sg:10d31b3343fb4c4d9737871ee8005b45,Cakes by Stephanie,118 N Monroe,Monroe,MI,48161,US,17342402253,41.918674,-83.39588
451211,sg:664f6b7884fe41eca4dcf90a89b97426,Faith Baptist Bookstore,7306 E Atherton Rd,Davison,MI,48423,US,18106533574,42.988393,-83.563239
712110,sg:b4240e0176ba4a7aa5518fa35b50d33e,Eyaawing Museum & Cultural Center,2605 N West Bay Shore Dr,Peshawbestown,MI,49682,US,12315347768,45.014873,-85.608491
451211,sg:bffac09596254108b8a60feea05dd9ee,Dune Climb Book Store,6900 S Dune Hwy,Empire,MI,49630,US,12313342010,44.881646,-86.042893
311811,sg:150684c5125d442bb4737fd1ee4612de,Gordon Woodwork,3724 Monroe St,Dearborn,MI,48124,US,17346124384,42.283592,-83.25136
512131,sg:b9232f03a7304c1f90b1ef9121901143,Marshall Plastic Film Incorporated,904 E Allegan St,Martin,MI,49070,US,12696725511,42.538028,-85.632062
712110,sg:11ba0c23ccd84bb5a0b1ae3b850f29b2,Fighting Falcon Military Museum,516 W Cass St,Greenville,MI,48838,US,16162251940,43.178849,-85.260513
451211,sg:34f7c20b8ca646f3acf74d09d99a97f4,Book Nook,120 E Pine St,Cadillac,MI,49601,US,12317758171,44.25225,-85.399855
712110,sg:30c931dae97c4d9881914db49b57a790,Rochester Hills Museum At Van Hoosen Farm,1005 Van Hoosen Rd,Rochester Hills,MI,48306,US,12486564663,42.696297,-83.115885
311811,sg:c700bc45165a4887804267dd71bd5130,Third Coast Bakery,523 Munson Ave,Traverse City,MI,49686,US,12314218696,44.758084,-85.57761
311811,sg:926a4b49d0f048f3b1857ced82158545,Pink Slip Cakery,360 E Lincoln Ave,Zeeland,MI,49464,US,16164054099,42.808595,-86.009634
311811,sg:814f0fac3a16418baf2b1ca9fe92d8f7,Steenstra Royal Dutch Bakery,3940 30th St SW,Grandville,MI,49418,US,16165347041,42.909382,-85.76172
311811,sg:d24011f10fb641bda4a9a30040b5677c,Nizam Pastry,6620 Schaefer Rd,Dearborn,MI,48126,US,13137031111,42.33973,-83.176341
712110,sg:6a824650d4d24c1c95e775beb7624870,Sloan Museum,1221 E Kearsley St,Flint,MI,48503,US,18102373450,43.023246,-83.679355
512131,sg:b79bcd133516494aaca0cf778acae04b,NCG Cinemas,1500 N Lafayette St,Greenville,MI,48838,US,16167545171,43.195167,-85.250956
311811,sg:67d00bb4159841b6bd35cea9a3b4eaa8,Princes' Pastry,24711 Coolidge Hwy,Oak Park,MI,48237,US,12485484444,42.473424,-83.182935
311811,sg:56c1a64d6eaf41a48fb4f5ef74b0ae12,Sweet Dreams,3848 E 13 Mile Rd,Warren,MI,48092,US,15867518900,42.519266,-83.068992
512131,sg:889281a776bd40c9ba2bcc9c27f1e4bd,Douglas Photo,985 Williamsbury,Waterford,MI,48328,US,,42.653698,-83.361617
311811,sg:b39a4e495e584c25a45d74ef1f0439de,Damas Bakery,28854 Orchard Lake Rd,Farmington Hills,MI,48334,US,12488936372,42.509326,-83.359864
712110,sg:675608d544e243b09e5b49dac63c03fb,Dr Curtis Museum,14022 W McNichols Rd,Detroit,MI,48235,US,,42.416811,-83.183759
451211,sg:df46425a02724aada9024bed38a4f95e,Rocket Comics Toys & Collectibles,4235 Portage St,Kalamazoo,MI,49001,US,12697751101,42.247777,-85.55975
451211,sg:e313e33447f14d4b8b286e42fa8cc7d0,The Bookman,715 Washington Ave,Grand Haven,MI,49417,US,16168463520,43.061623,-86.222198
451211,sg:94a5a8819a7e4612975260fcf2c3ed8a,Snowbound Books,118 N 3rd St,Marquette,MI,49855,US,19062284448,46.54418,-87.394904
512131,sg:7fceebb9c678467eaeee1b51a28e3d80,AMC Entertainment,3857 W Us 10-31,Ludington,MI,49431,US,,43.953399,-86.375702
512131,sg:2923493d8f1346d1b7260eb24c708645,The State Theatre,233 E Front St,Traverse City,MI,49684,US,12319474800,44.764384,-85.619492
451211,sg:4606b7da87394fbbbbb85cfd92bd5a95,Books-A-Million,31150 Southfield Rd,Beverly Hills,MI,48025,US,12487237106,42.51833,-83.22259
712110,sg:0e34d4a6af2f4eeca41d533317aeba8b,Township Of East China Red Brick Museum,696 Meisner Rd,East China,MI,48054,US,18107652871,42.75393,-82.490721
311811,sg:670be7b3bf47440dbc85b88108213468,Chene Modern Bakery,17041 W Warren Ave,Detroit,MI,48228,US,13135820700,42.343175,-83.213104
512131,sg:c24cbec46aa14d4692bc558bcb8c35eb,Secretary of State,37015 S Gratiot Ave,Clinton Township,MI,48036,US,,42.570518,-82.893056
512131,sg:f70d463b32004a86900fcae35d2c2f52,Mega Logistics & Services,26360 Timber Trl,Dearborn Heights,MI,48127,US,,42.320345,-83.299137
311811,sg:7ea56aad3d4b4c0c8841a07aadfb848c,Grand Rapids,3900 Division Ave S,Wyoming,MI,49548,US,,42.892848,-85.664297
311811,sg:cb4bb87fd69346d293b8b3f653011b19,Johnny Mac's Cookie Factory,29636 Harper Ave,Saint Clair Shores,MI,48082,US,15862966300,42.511588,-82.897732
451211,sg:5df20be8749d45babbdd221b7c81ae09,Kazoo Books,2413 Parkview Ave,Kalamazoo,MI,49008,US,12695536506,42.259603,-85.619876
311811,sg:0b3a82db23244ce1bb61174182e0b7bd,Il Fornaio Bakery,13689 23 Mile Rd,Shelby Township,MI,48315,US,15865665280,42.671871,-82.993328
451211,sg:c2a954edbea54b50ab095b525ac654dc,A Plus Environmental,5695 Riverside Beach Dr,Weidman,MI,48893,US,19896445756,43.655351,-84.961086
451211,sg:2a2441083a1f4e1389c719838a21b299,Singapore Bank Bookstore,317 Butler St,Saugatuck,MI,49453,US,12698573785,42.656975,-86.203921
512131,sg:bacd8989d18e43fea3692f944f49ed84,The Royal Delivery,22511 Telegraph Rd,Southfield,MI,48033,US,12482705973,42.455927,-83.279036
712110,sg:ecd0a69420674d0f89aa4a8a9bbd5c99,Chester H Wilson Geology Museum,1401 E Court St,Flint,MI,48503,US,18102329312,43.018841,-83.671588
311811,sg:147d4d1b315b47858b656dbc2f5089b8,The Underground Cheesecake Company,800 Cottageview Dr Ste 10,Traverse City,MI,49684,US,12319431746,44.756278,-85.643231
311811,sg:598f13760a5f449b9acfe81cff155c0e,Sugar Shack,215 N Clippert St,Lansing,MI,48912,US,15173162009,42.735147,-84.508706
451211,sg:b7f0fd3fd8c4418bb89564248be9dae7,Court Side Embroidery & Screen Printing,117 N Main St,Nashville,MI,49073,US,15178529207,42.603972,-85.093878
311811,sg:67814b254dc64bd6a6a2da1197fceb11,Christine's Cakes And Pastries,45883 Hayes Rd,Shelby Township,MI,48315,US,15865665545,42.633437,-82.975283
712110,sg:d654c4ca4218403aaebb0d81303eb0b6,Gardner House Museum,509 S Superior St,Albion,MI,49224,US,15176295100,42.241605,-84.752515
712110,sg:c49dc1d3ccdd4d598e6142a2b6e1de5a,Fortde Buade Museum,334 N State St,Saint Ignace,MI,49781,US,19066436627,45.868492,-84.727848
712110,sg:4bfc2fa08bbe43b989d1a9a0350723f2,Classic Car Club Of America Museum,6865 W Hickory Road,Dearborn,MI,48123,US,,42.302567,-83.259236
311811,sg:7f32ccbadeb44118bef3d977b718aed0,Pasty Shop,13255 Northline Rd,Southgate,MI,48195,US,17342814664,42.213382,-83.186517
311811,sg:6b051f27b3124f4b8233eff0748352ee,The Frullati Cafe and Bakery,4350 24th Ave Ste 708,Fort Gratiot,MI,48059,US,18103859530,43.035161,-82.453931
712110,sg:d50901a60d084f39b036f2a3293865d5,Menominee Historical Museum,904 11th Ave,Menominee,MI,49858,US,,45.108727,-87.613399
311811,sg:27e2be14a6b54826920a74e6798b926b,Achatz Handmade Pie Co,45153 Market St,Shelby Township,MI,48315,US,15865668863,42.628219,-82.981177
712110,sg:4e2a650ed645499ba1b6ec9716e60ad9,Gratiot County Area Historical Museum,129 W Center St,Ithaca,MI,48847,US,19898754974,43.291412,-84.608934
712110,sg:54e732c144464a088e619ba4f1172069,Jack Roush Transportation Museum,34300 W 9 Mile Rd,Farmington,MI,48335,US,12484268443,42.456316,-83.384829
311811,sg:9dd0a5d98b104fa9abe5aab45fba3334,Bestfoods Baking,24040 Vance Ave,Hazel Park,MI,48030,US,12485472737,42.46953,-83.087732
712110,sg:987bde5905dd448abe0e792f9725e4a1,Belleville Area Museum,405 Main St,Belleville,MI,48111,US,17346971944,42.208199,-83.491048
512131,sg:4af10750c8fb4314a1cb64aae9f62311,NCG Cinemas,1650 Demille Rd,Lapeer,MI,48446,US,,43.044173,-83.324664
512131,sg:71ad10733cff49f1b8efb31d37ca0ab5,Family Theatre,132 Newman St,East Tawas,MI,48730,US,19893622151,44.280514,-83.490303
712110,sg:ac1f25bf19ab4cbeb3bd272a97c45e33,St Charles Area Museum,603 Chesaning St,Saint Charles,MI,48655,US,19898659115,43.294109,-84.136913
512131,sg:92ab9120b06e4c26b1a9ab1f5afcf502,Sam Cassidy,123 Laugh Ln,Au Gres,MI,48703,US,,44.048778,-83.695821
311811,sg:332adf05efe04a939b12e477ade87c27,Sugar Momma's Bakery & Cafe,6504 28th St SE Ste B,Grand Rapids,MI,49546,US,16169572122,42.912627,-85.507413
712110,sg:d9e55a52624246169449bac5a376acfd,Hancock Pewabic House & Museum Society,222 Hancock St,Hancock,MI,49930,US,,47.125825,-88.581514
311811,sg:e954463cacf641fdbf51813f203c48d6,Cakes By Lorelei,508 Pheasant Ln,Walled Lake,MI,48390,US,12485180690,42.541107,-83.480694
712110,sg:08505054b6264baea84401166d374b00,T L Hankinson Vertebrate Museum,224 Mark Jefferson,Ypsilanti,MI,48197,US,17344874242,42.227028,-83.631848
512131,sg:3f495f1b857940e78a9f0444a8b0ab28,Elk Rapids Cinema,205 River St,Elk Rapids,MI,49629,US,12312648601,44.897689,-85.414688
451211,sg:eca0704fb4e34bfca56d79049bb149a5,Baker Bible and Book Store,10200 Grand River Ave,Detroit,MI,48204,US,13139335507,42.370836,-83.143359
