"safegraph_place_id","parent_safegraph_place_id","location_name","safegraph_brand_ids","brands","top_category","sub_category","naics_code","latitude","longitude","street_address","city","region","postal_code","iso_country_code","phone_number","open_hours","category_tags"
sg:9a918ae482144317949918e50125dad5,,Sweet Heather Anne,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.289522,-83.746838,920 N Main St,Ann Arbor,MI,48104,US,+17349132025,,
sg:bd61221644d74b0f827849822855fe85,,Mid Michigan Civil War Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,45.764382,-84.467312,HC 1 Box 448,Bois Blanc Is,MI,49775,US,,,
sg:d538418b0edf481a9563cd1f43abaacc,,Tuskegee Airmen National Historical Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,42.299281,-83.098474,6325 W Jefferson Ave,Detroit,MI,48209,US,+13138438849,,
sg:6a04db6c781445a2b0194b1a6a6442de,,Emery Pratt,,,Book Stores and News Dealers,Book Stores,451211,42.998227,-84.205588,1966 W M 21,Owosso,MI,48867,US,+19897235291,,
sg:0af30b51f3a84bc8bc9e27b34e8a3a42,,Harper Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.483271,-82.89997,25600 Harper Ave,Saint Clair Shores,MI,48081,US,+15867754330,,
sg:3ae39276a38c47d88834e992d07322b5,,Emagine Entertainment,SG_BRAND_1e45f611b9bafb3d37a329882f431295,Emagine Entertainment,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.490516,-83.142518,200 N Main St,Royal Oak,MI,48067,US,,,
sg:9204645a707b4f87929ba249ef81d570,,Celebration! Cinema,SG_BRAND_53b869e8a654fc2f,Celebration! Cinema,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,43.613948,-84.749833,4935 E Pickard St,Mt Pleasant,MI,48858,US,+19897727469,,
sg:f6f0de12d716463f86e7c80dedca381b,,Curious Kids' Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,42.108529,-86.483676,415 Lake Blvd,Saint Joseph,MI,49085,US,+12699832543,"{ ""Mon"": [[""10:00"", ""17:00""]], ""Tue"": [[""10:00"", ""17:00""]], ""Wed"": [[""10:00"", ""17:00""]], ""Thu"": [[""10:00"", ""17:00""]], ""Fri"": [[""10:00"", ""17:00""]], ""Sat"": [[""10:00"", ""17:00""]], ""Sun"": [[""10:00"", ""16:00""]] }",
sg:fd5c354406a547d0a4dfee92b39df15b,,Lana's Bake Shop,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.442602,-83.315115,27212 W 8 Mile Rd,Southfield,MI,48033,US,+12487470929,"{ ""Mon"": [], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""10:00"", ""19:00""]], ""Sun"": [] }",
sg:db939656f90c4241b31396a9c99242f9,,Movie Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,42.999225,-84.165625,426 E Mason St,Owosso,MI,48867,US,+19897257621,,
sg:bee70f6c9f1d43b8b3ddb9b331db98e5,,The Henry Ford's Giant Screen Experience,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.302006,-83.233915,20900 Oakwood Blvd,Dearborn,MI,48124,US,,"{ ""Mon"": [[""9:30"", ""17:30""]], ""Tue"": [[""9:30"", ""17:30""]], ""Wed"": [[""9:30"", ""17:30""]], ""Thu"": [[""9:30"", ""17:30""]], ""Fri"": [[""9:30"", ""17:30""]], ""Sat"": [[""9:30"", ""17:30""]], ""Sun"": [[""9:30"", ""17:30""]] }",
sg:3b3867a9137647d483e9ce11db2ebdaa,,The State Theatre,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.279402,-83.740616,233 S State St,Ann Arbor,MI,48104,US,,,
sg:8b4c351f19724d6fafd03018c32050c4,,Hometown Gazette,,,Book Stores and News Dealers,Book Stores,451211,42.067148,-85.134701,220 N Broadway St,Union City,MI,49094,US,+15177417646,,
sg:11ba0c23ccd84bb5a0b1ae3b850f29b2,,Fighting Falcon Military Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,43.178849,-85.260513,516 W Cass St,Greenville,MI,48838,US,+16162251940,,
sg:bf87217c59c741e0ad0e78b5f0b61d1e,,Bookworm,,,Book Stores and News Dealers,Book Stores,451211,47.121591,-88.56318,815 Shelden Ave,Houghton,MI,49931,US,+19064820872,"{ ""Mon"": [[""6:00"", ""22:00""]], ""Tue"": [[""6:00"", ""22:00""]], ""Wed"": [[""6:00"", ""22:00""]], ""Thu"": [[""6:00"", ""22:00""]], ""Fri"": [[""6:00"", ""22:00""]], ""Sat"": [[""9:00"", ""22:00""]], ""Sun"": [] }",
sg:9b2318a63c3240d3a146d1502f36d781,sg:0ead11de8dff4eb1a43b849671d230de,IMAX,SG_BRAND_32c968bb1e341ec64fd75b776fdcc269,IMAX,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.702708,-83.295207,4300 Baldwin Rd,Auburn Hills,MI,48326,US,+12484540314,,
sg:a04116d65aa843b29f1beb5539e1d344,,Presque Isle County Historical Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,45.420217,-83.817936,176 W Michigan Ave,Rogers City,MI,49779,US,+19897344121,,
sg:ee350812d377448fa1473a0b8ae31990,,Russo Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.556303,-82.880889,35160 Forton Ct,Clinton Township,MI,48035,US,+15867917320,,
sg:0a60bcf35dea4a37b599b243f0a37a48,,Dukes Outpost,,,Book Stores and News Dealers,Book Stores,451211,42.380437,-84.325482,5042 E Berry Rd,Pleasant Lake,MI,49272,US,+15177696899,,
sg:f56f3f62994b46beaa5b527d2aefec55,,Uss Silversides Submarines Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,43.229759,-86.332198,1346 Bluff St,Muskegon,MI,49441,US,,,
sg:ffa6ef77d9de4b639afe8e3419aa9fdd,,Summit Comics and Games,,,Book Stores and News Dealers,Book Stores,451211,42.731818,-84.55274,216 S Washington Sq Ste B,Lansing,MI,48933,US,+15174852369,"{ ""Mon"": [[""11:00"", ""19:00""]], ""Tue"": [[""11:00"", ""19:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""11:00"", ""21:00""]], ""Fri"": [[""11:00"", ""21:00""]], ""Sat"": [[""12:00"", ""21:00""]], ""Sun"": [] }",
sg:2d40bfea9acb4fb09402904fcba1a098,,AMC Entertainment,SG_BRAND_e5eedf3ad2b51dd7fa2f1a1e1cde18c2,AMC Entertainment,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,43.018512,-85.686217,3000 Alpine Ave NW,Walker,MI,49544,US,+16167858400,,
sg:67f8524eac214bad9463f3847d01061a,,Creations by Jacqueline,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.401104,-83.206907,15255 Saint Marys St,Detroit,MI,48227,US,+13132739778,,
sg:cd9b86640cae46138bd70a5df745edaa,,Arthur Miller Theatre,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.291944,-83.717561,1226 Murfin Ave,Ann Arbor,MI,48109,US,,,
sg:b781c97b7e3d4e0e8d8fe9521fcff6ea,,AMC Entertainment,SG_BRAND_e5eedf3ad2b51dd7fa2f1a1e1cde18c2,AMC Entertainment,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,43.696472,-85.481504,213 S Michigan Ave,Big Rapids,MI,49307,US,,,
sg:b79750e0efe24827a25250bed532181a,,Gelato Bean,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.303199,-83.389328,920 S Wayne Rd,Westland,MI,48186,US,+17349572835,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [], ""Thu"": [[""10:00"", ""17:00""]], ""Fri"": [[""11:00"", ""18:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [[""11:00"", ""18:00""]] }",
sg:af8d05ca9c5142ba8355010a9314b3ef,,Marquette Maritime Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,46.545532,-87.379362,300 Lake Shore Blvd,Marquette,MI,49855,US,+19062262006,"{ ""Mon"": [], ""Tue"": [[""11:30"", ""14:30""]], ""Wed"": [[""11:30"", ""14:30""]], ""Thu"": [[""11:30"", ""14:30""]], ""Fri"": [[""11:30"", ""14:30""]], ""Sat"": [[""11:30"", ""14:30""]], ""Sun"": [[""11:30"", ""14:30""]] }",
sg:55ac93121a224e1bb032830ef4f4bada,,Johan's Pastries,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,45.371664,-84.969855,565 W Mitchell St,Petoskey,MI,49770,US,+12313473815,,
sg:c63ab5d91b9c4a819a850c1faaa6aae9,sg:4a43841efdb6418686643e99a4de4775,Different Twist Pretzel Company,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.269076,-84.429853,1004 Boardman Rd,Jackson,MI,49202,US,+15177689450,,
sg:df714721b6d94f10bbf72c7c810c756a,,Michigan State University Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,42.729655,-84.481536,426 Auditorium Rd Rm 360,East Lansing,MI,48824,US,+15173552370,,
sg:0c83780ada2345fe86b4a2355412df54,sg:ffd953ac75614c93abfd492a1e925f7d,AMC Entertainment,SG_BRAND_e5eedf3ad2b51dd7fa2f1a1e1cde18c2,AMC Entertainment,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.622022,-83.060218,44681 Mound Rd,Sterling Heights,MI,48314,US,+15862541381,,
sg:d3a2353af83d4df997efbb7df66567ad,,Hermann's Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.487588,-83.143803,317 S Main St,Royal Oak,MI,48067,US,+12485413218,"{ ""Mon"": [], ""Tue"": [[""9:00"", ""18:00""]], ""Wed"": [[""9:00"", ""18:00""]], ""Thu"": [[""9:00"", ""18:00""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [[""8:00"", ""17:00""]], ""Sun"": [] }",
sg:4d529cf43d624cd2a95c3532c9cbd88b,,Paris Pastry,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.551294,-83.068488,4017 15 Mile Rd,Sterling Heights,MI,48310,US,+15867227727,"{ ""Mon"": [[""9:00"", ""22:00""]], ""Tue"": [[""9:00"", ""22:00""]], ""Wed"": [[""9:00"", ""22:00""]], ""Thu"": [[""9:00"", ""22:00""]], ""Fri"": [[""9:00"", ""22:00""]], ""Sat"": [[""9:00"", ""22:00""]], ""Sun"": [[""10:00"", ""21:00""]] }",
sg:72a938c85bd7415abd941fe6862aff8d,,VendTek Wholesale Equipment Inc,,,Book Stores and News Dealers,Book Stores,451211,42.507438,-83.518281,47757 West Rd Ste C-103,Wixom,MI,48393,US,+12486692646,"{ ""Mon"": [[""7:30"", ""16:00""]], ""Tue"": [[""7:30"", ""16:00""]], ""Wed"": [[""7:30"", ""16:00""]], ""Thu"": [[""7:30"", ""16:00""]], ""Fri"": [[""7:30"", ""16:00""]], ""Sat"": [], ""Sun"": [] }",
sg:486b902dd0fc4a48ae18822cc4459a6f,,The Comedy Project,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.984572,-85.682081,540 Leonard St NW,Grand Rapids,MI,49504,US,+16163697469,,
sg:8a2d12cab55f40239a25522b1f8cbe5c,,Emagine Entertainment,SG_BRAND_1e45f611b9bafb3d37a329882f431295,Emagine Entertainment,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.320855,-83.429451,39535 Ford Rd,Canton,MI,48187,US,+17347213456,"{ ""Mon"": [[""10:00"", ""23:00""]], ""Tue"": [[""10:00"", ""23:00""]], ""Wed"": [[""10:00"", ""23:00""]], ""Thu"": [[""10:00"", ""24:00""]], ""Fri"": [[""10:00"", ""24:00""]], ""Sat"": [[""10:00"", ""24:00""]], ""Sun"": [[""10:00"", ""23:00""]] }",
sg:950bac54f6cd46a68c9c190a76100bb2,sg:6a5427c48c214fa1b1219efc4028cb3b,Militello's Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.683482,-83.033647,52950 Van Dyke Ave,Shelby Township,MI,48316,US,+15862549700,"{ ""Mon"": [[""7:00"", ""18:00""]], ""Tue"": [[""7:00"", ""18:00""]], ""Wed"": [[""7:00"", ""18:00""]], ""Thu"": [[""7:00"", ""18:00""]], ""Fri"": [[""7:00"", ""18:00""]], ""Sat"": [[""7:00"", ""17:00""]], ""Sun"": [] }",
sg:338173e5e2b945429514dc89f5be8642,,A Wilde Theatre,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.529681,-83.783034,306 W Main St,Brighton,MI,48116,US,+18109237705,,
sg:64dd5d3c011e4b7f87fa0eb131bdf5ed,,Comics and More,,,Book Stores and News Dealers,Book Stores,451211,42.499106,-83.106069,28059 John R Rd,Madison Heights,MI,48071,US,+12483993213,"{ ""Mon"": [[""12:00"", ""19:00""]], ""Tue"": [[""12:00"", ""19:00""]], ""Wed"": [[""12:00"", ""21:00""]], ""Thu"": [[""12:00"", ""20:00""]], ""Fri"": [[""11:00"", ""20:00""]], ""Sat"": [[""11:00"", ""18:00""]], ""Sun"": [] }",
sg:9332d90dbf0341daa6acd3960f30b4b0,,Algonac Clay Historical Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,42.619424,-82.530828,1240 Saint Clair River Dr,Algonac,MI,48001,US,+18107949015,,
sg:f7ffbfb8e8304928beca34c0db030dd0,,Fresh Choice,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,43.032141,-83.664983,1916 Davison Rd,Flint,MI,48506,US,+18102859921,,
sg:ea66b37591834f0fbf5151e6b8e46af3,,The Dio,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.457078,-83.945521,177 E Main St,Pinckney,MI,48169,US,+15176726009,"{ ""Mon"": [[""12:00"", ""14:00""]], ""Tue"": [[""12:00"", ""14:00""]], ""Wed"": [[""12:00"", ""14:00""]], ""Thu"": [[""12:00"", ""14:00""]], ""Fri"": [[""12:00"", ""14:00""]], ""Sat"": [[""12:00"", ""14:00""]], ""Sun"": [] }",
sg:00af42500bc948f588070914332ed238,sg:c68b4127da094330930890fbf6fd4f4a,NCG Cinemas,SG_BRAND_f5f1b56fb5de5dd0,NCG Cinemas,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.262772,-85.186129,5775 Beckley Rd Ste 208,Battle Creek,MI,49015,US,+12697198441,,
sg:04ff97500f6d43998803f385ae29bdb6,,Pain D'or Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.579487,-83.087359,2147 17 Mile Rd,Sterling Heights,MI,48310,US,,,
sg:30e726d1a6114339bade223fb07a8567,,The Comic Signal,,,Book Stores and News Dealers,Book Stores,451211,43.041023,-85.607374,4318 Plainfield Ave NE,Grand Rapids,MI,49525,US,+16162598017,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [[""11:00"", ""23:00""]], ""Sat"": [[""11:00"", ""23:00""]], ""Sun"": [] }",
sg:8c5ef68d36f846f898f3aaa1da85a174,,Wcccd Bookstore,,,Book Stores and News Dealers,Book Stores,451211,42.236379,-83.32053,28873 Highland Rd,Romulus,MI,48174,US,+17349471663,,
sg:a61a915e8ccc4173bc62e15f4f8ac927,,Elaine's Bagel,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.606894,-82.953637,42141 Garfield Rd,Clinton Township,MI,48038,US,+15864124905,,
sg:52e882b595ca430d807ec6649d24c113,,JMW Brochure Distribution,,,Book Stores and News Dealers,Book Stores,451211,45.786543,-84.736094,Growing Up On Mackinac Island In The 30s And 40s,Rudyard,MI,49780,US,+19064786511,,
sg:bd63b8154ee848cea91b83166c22a64b,,Brothers Baking,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,41.789078,-86.094501,27260 Max St,Edwardsburg,MI,49112,US,+12696630230,,
sg:d384d11856da43a5a04417278b0bf242,,Marquette Baking Company,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,46.540583,-87.394574,117 W Baraga Ave,Marquette,MI,49855,US,+19062283777,,
sg:b3dc62b9265340b2b0f47288f3511d6a,sg:6a35e44ffb744384b7c533ccc791cbd8,Walden Books,,,Book Stores and News Dealers,Book Stores,451211,43.035766,-82.453958,4350 24th Ave Ste 616,Fort Gratiot,MI,48059,US,+18103851989,,
sg:dd5e5d3638534206a9cc5b44e9aefa37,sg:0fe62d98480a48deab88c25bb1248547,Pretzelmaker,SG_BRAND_930b411a8d999aa086093b0d9a0145df,Pretzelmaker,Specialty Food Stores,Baked Goods Stores,445291,42.249534,-84.436792,1768 W Michigan Ave,Jackson,MI,49202,US,+15177897808,,
sg:c8f40ba3fe2743a4bb13d9060be80fd7,,Country Cookstove Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,43.862436,-84.748394,8704 S Eberhardt Dr,Clare,MI,48617,US,+19893866592,,
sg:c3f23b1d0c734dd399f1185c6dd6cab7,,Forever Books,,,Book Stores and News Dealers,Book Stores,451211,42.109183,-86.482393,312 State St Ste B,Saint Joseph,MI,49085,US,+12699821110,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""11:00"", ""18:00""]] }",
sg:d67df34ca1154eb29ff8048976faa4a6,,Petes Oven Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.692546,-83.387673,5083 Midland Ave,Waterford,MI,48329,US,,,
sg:5f80911e44d94c0b8d1aa43e25685943,,Petal N Bean Co,,,Book Stores and News Dealers,Book Stores,451211,43.600632,-83.175633,6450 Main St Ste 3,Cass City,MI,48726,US,+19899122244,,
sg:7d6209aae74f451e9296e0e1eeee5bd3,,The Majestic,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.351138,-83.060048,4120 Woodward Ave,Detroit,MI,48201,US,,,
sg:664f6b7884fe41eca4dcf90a89b97426,,Faith Baptist Bookstore,,,Book Stores and News Dealers,Book Stores,451211,42.988393,-83.563239,7306 E Atherton Rd,Davison,MI,48423,US,+18106533574,,
sg:c2b214746c684d549d587cbfba7010f4,,Labor Museum And Learning Center Of Michigan,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,43.023207,-83.693891,711 N Saginaw St,Flint,MI,48503,US,+18107620251,,
sg:8685a8a30aad43aaabf4d71afa91cdf6,,Plymouth Historical Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,42.37259,-83.466764,155 S Main St,Plymouth,MI,48170,US,+17344558940,,
sg:a3bcc3595db54726aa57fb3fd6c57503,,Avid Marketing Alliance,,,Book Stores and News Dealers,Book Stores,451211,42.941488,-85.659386,1167 Madison Ave SE,Grand Rapids,MI,49507,US,+16165815876,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",
sg:9ae95e633986407a8d6b71b390c1df44,,Carnegie Museum Of The Keweenaw,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,47.121329,-88.567906,616 Shelden Ave,Houghton,MI,49931,US,,,
sg:6a824650d4d24c1c95e775beb7624870,,Sloan Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,43.023246,-83.679355,1221 E Kearsley St,Flint,MI,48503,US,+18102373450,,
sg:e4c7df92a1c2438a9b0da0f157410f94,sg:0ff7ed6db20e4964bb8e6690062a3513,Emagine Entertainment,SG_BRAND_1e45f611b9bafb3d37a329882f431295,Emagine Entertainment,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.641658,-83.12742,200 Barclay Cir,Rochester Hills,MI,48307,US,+12482433456,"{ ""Mon"": [[""10:00"", ""23:00""]], ""Tue"": [[""10:00"", ""23:00""]], ""Wed"": [[""10:00"", ""23:00""]], ""Thu"": [[""10:00"", ""24:00""]], ""Fri"": [[""10:00"", ""24:00""]], ""Sat"": [[""10:00"", ""24:00""]], ""Sun"": [[""10:00"", ""23:00""]] }",
sg:e6bf67aa42f946219069867c2c157d2c,,Michigan Whitetail Hall Of Fame Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,42.293146,-84.229693,4220 Willis Rd,Grass Lake,MI,49240,US,+15179370533,,
sg:7564d4cd8f3b40be978bbb5af8e0464c,,Al Andalus Manaeesh,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.326597,-83.294569,26012 Ford Rd,Dearborn Heights,MI,48127,US,+13137443434,"{ ""Mon"": [[""6:30"", ""16:00""]], ""Tue"": [[""6:30"", ""16:00""]], ""Wed"": [[""6:30"", ""16:00""]], ""Thu"": [[""6:30"", ""16:00""]], ""Fri"": [[""6:30"", ""16:00""]], ""Sat"": [[""6:30"", ""16:00""]], ""Sun"": [[""6:30"", ""16:00""]] }",
sg:ddc84d2f4cf24f1ea5b10dc93eca3a25,,Bay Mills News,,,Book Stores and News Dealers,Book Stores,451211,46.422554,-84.602507,11386 W Lakeshore Dr,Brimley,MI,49715,US,+19062482258,,
sg:b26075ea6553448999c37f8df64b6c3e,,Coyote Wisdom Books and More,,,Book Stores and News Dealers,Book Stores,451211,42.759377,-84.565416,2442 N Grand River Ave,Lansing,MI,48906,US,+15173231707,,
sg:889281a776bd40c9ba2bcc9c27f1e4bd,,Douglas Photo,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.653698,-83.361617,985 Williamsbury,Waterford,MI,48328,US,,,
sg:3e6690b4eb8445acb6e1c49f82b3cc89,,US 23 Drive in Theater,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.953709,-83.695042,5200 Fenton Rd,Flint,MI,48507,US,+18102380751,,
sg:60fd14b364d64f03b2369aca8e61a1e5,,Petit 4 Pastry,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,43.61563,-83.839425,1600 Woodside Ave,Essexville,MI,48732,US,+19898910735,,
sg:89415b77e94d467d8b95b9563d4569f5,,Prime Time Comics & Cards,,,Book Stores and News Dealers,Book Stores,451211,42.78482,-83.239603,4 N Broadway St,Lake Orion,MI,48362,US,+12486931735,"{ ""Mon"": [[""11:00"", ""18:00""]], ""Tue"": [[""11:00"", ""18:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [] }",
sg:bf707b63cebd470a8c2ffc1f65ba8d04,,Everybody Reads,,,Book Stores and News Dealers,Book Stores,451211,42.733859,-84.521598,2019 E Michigan Ave,Lansing,MI,48912,US,+15173469900,"{ ""Mon"": [[""11:00"", ""19:00""]], ""Tue"": [[""11:00"", ""19:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""17:00""]], ""Fri"": [[""11:00"", ""17:00""]], ""Sat"": [[""11:00"", ""17:00""]], ""Sun"": [[""11:00"", ""17:00""]] }",
sg:6618f203d1424b74a3a2b04bbdbb062b,,Puritan and Reformed Bookstore,,,Book Stores and News Dealers,Book Stores,451211,42.7612,-86.187233,4690 Cottonwood Dr,Holland,MI,49423,US,,,
sg:3fcff9cc789f4654b3aa425d10cbe9e4,,Journals Unlimited the Write It Down Series,,,Book Stores and News Dealers,Book Stores,451211,43.598852,-83.8829,701 5th St,Bay City,MI,48708,US,+19896863377,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",
sg:d2417d8c7aca428bb7fa534834ab70a1,sg:fe84b800a71a402ba0e719d8dc52c6da,Cakes by Rubina,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.298943,-83.721863,1689 Plymouth Rd,Ann Arbor,MI,48105,US,+17347305090,"{ ""Mon"": [], ""Tue"": [[""11:00"", ""20:00""]], ""Wed"": [[""11:00"", ""20:00""]], ""Thu"": [[""11:00"", ""20:00""]], ""Fri"": [[""11:00"", ""20:00""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [] }",
sg:d8a81829f1774c21a2998583be0ae5c0,,Happy Endings,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,43.228335,-86.243961,1322 Peck St,Muskegon,MI,49441,US,+12317265637,,
sg:68deb43600324c8f969b8a20311452ac,,The Cheesecake Shoppe,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.465752,-82.898415,23409 Greater Mack Ave,Saint Clair Shores,MI,48080,US,+15867732090,"{ ""Mon"": [[""8:30"", ""18:00""]], ""Tue"": [[""8:30"", ""18:00""]], ""Wed"": [[""8:30"", ""18:00""]], ""Thu"": [[""8:30"", ""18:00""]], ""Fri"": [[""8:30"", ""18:00""]], ""Sat"": [[""9:00"", ""16:30""]], ""Sun"": [] }",
sg:cd1f26ba2d4944f4bd76f731cf081744,,The Gamers Gallery,,,Book Stores and News Dealers,Book Stores,451211,42.394476,-83.04421,3901 Chrisopher St Ste D,Hamtramck,MI,48211,US,+13135713817,"{ ""Mon"": [], ""Tue"": [[""17:00"", ""22:00""]], ""Wed"": [[""17:00"", ""22:00""]], ""Thu"": [[""17:00"", ""22:00""]], ""Fri"": [[""17:00"", ""24:00""]], ""Sat"": [[""12:00"", ""24:00""]], ""Sun"": [[""12:00"", ""22:00""]] }",
